Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Zona Uso ITBI;Data Inclusao Transacao
RUA GERALDO MENEZES SOARES 446 - APT 202 - SAGRADA FAMILIA - 31030-440 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2013;1170,5;131,07;131,07;P3;0,03559;AP;RESIDENCIAL;529220,6;ZAP;26/11/2021
AVE ALVARES CABRAL 377 - GARAGE 49 - LOURDES - 30170-001 - BELO HORIZONTE - MG;LOURDES;1982;560;19,61;19,61;P3;0,002685;VR;RESIDENCIAL;69266,44;ZHIP;26/11/2021
AVE ALVARES CABRAL 377 - APT 1801 - LOURDES - 30170-001 - BELO HORIZONTE - MG;LOURDES;1982;560;96,13;96,13;P3;0,01316;AP;RESIDENCIAL;390000;ZHIP;26/11/2021
RUA PROFESSOR LINCOLN CONTINENTINO 343 - APT 501 - CIDADE NOVA - 31170-230 - BELO HORIZONTE - MG;CIDADE NOVA;2008;720;225,66;451,32;P4;0,091022;AP;RESIDENCIAL;819999,95;ZA;26/11/2021
RUA JOSE SERGIO DE PAULA 283 - APT 903 BLOCO 2 - FERNAO DIAS - 31910-270 - BELO HORIZONTE - MG;FERNAO DIAS;2014;5782,04;83,36;83,36;P3;0,007071;AP;RESIDENCIAL;310000;ZAP;26/11/2021
RUA CASSIA 426 - APT 201 - PRADO - 30411-140 - BELO HORIZONTE - MG;PRADO;1967;337,5;83,01;83,01;P3;0,203331;AP;RESIDENCIAL;400000;ZA;26/11/2021
RUA PAULO PIEDADE CAMPOS 290 - APT 301 - ESTORIL - 30494-060 - BELO HORIZONTE - MG;ESTORIL;1993;646,59;130,23;130,23;P3;0,10967;AP;RESIDENCIAL;370000;ZAR2;26/11/2021
RUA PAULO AFONSO 969 - APT 502 - SANTO ANTONIO - 30350-142 - BELO HORIZONTE - MG;SANTO ANTONIO;2015;346,78;150,04;150,04;P4;0,166267;AP;RESIDENCIAL;750000;ZA;26/11/2021
RUA PADRE SEVERINO 481 - APT 701 - SAO PEDRO - 30330-150 - BELO HORIZONTE - MG;SAO PEDRO;2012;1020;172,71;172,71;P4;0,05093;AP;RESIDENCIAL;682204,5;ZA;26/11/2021
AVE NOSSA SENHORA DO CARMO 1825 - APT 1304 - SION - 30320-000 - BELO HORIZONTE - MG;SION;1981;2920;98;98;P3;0,009148;AP;RESIDENCIAL;310000;ZA;26/11/2021
RUA TAQUARI 223 - APT 201 - CONCORDIA - 31130-370 - BELO HORIZONTE - MG;CONCORDIA;2021;467,8;72;72;P3;0,081947;AP;RESIDENCIAL;299200;ZAR2;26/11/2021
RUA PROFESSOR ALMEIDA CUNHA 220 - BLOCO 4 APT 101 - SAO LUIZ - 31270-730 - BELO HORIZONTE - MG;SAO LUIZ;2001;4680;101,83;101,83;P3;0,007577;AP;RESIDENCIAL;381605,29;ZAP;26/11/2021
AVE AUGUSTO DE LIMA 407 - GARAGE 9 - CENTRO - 30190-912 - BELO HORIZONTE - MG;CENTRO;1979;1385;14;14;P3;0,000843;VR;RESIDENCIAL;62808,2;ZHIP;26/11/2021
RUA HENRIQUE HORTA 385 - APT 202 - PLANALTO - 31720-400 - BELO HORIZONTE - MG;PLANALTO;1996;360;57,05;57,05;P3;0,161606;AP;RESIDENCIAL;206000;ZAP;26/11/2021
RUA COPERNICO PINTO COELHO 391 - APT 101 - SANTO ANTONIO - 30350-290 - BELO HORIZONTE - MG;SANTO ANTONIO;1988;912;153,3;153,3;P3;0,06278;AP;RESIDENCIAL;380000;ZA;26/11/2021
RUA ERNANI AGRICOLA 520 - APT 1042 - BURITIS - 30492-040 - BELO HORIZONTE - MG;BURITIS;2000;1816,5;78,06;78,06;P3;0,016257;AP;RESIDENCIAL;232920,26;ZAR2;26/11/2021
RUA CASTILHO 412 - APT 402 - PIRATININGA - 31573-450 - BELO HORIZONTE - MG;PIRATININGA;2016;360;44,98;44,98;P3;0,08477;AP;RESIDENCIAL;190000;ZAP;26/11/2021
RUA DOS INCONFIDENTES 766 - APT 1102 - SAVASSI - 30140-124 - BELO HORIZONTE - MG;SAVASSI;2021;1596,4;159,12;159,12;P4;0,014657;AP;RESIDENCIAL;1113684;ZCBH;26/11/2021
RUA AURELIO DOLABELA 223 - CASA 06 - FLORAMAR - 31742-055 - BELO HORIZONTE - MG;FLORAMAR;2014;468;86,71;86,71;P3;0,163634;CA;RESIDENCIAL;320000;ZAP;26/11/2021
AVE LUIZ PAULO FRANCO 1061 - LOJA 5 - BELVEDERE - 30320-570 - BELO HORIZONTE - MG;BELVEDERE;1999;2394,26;52,56;52,56;P4;0,00516;LJ;NAO RESIDENCIAL;668962,66;ZP3;26/11/2021
RUA SEBASTIAO FABIANO DIAS 210 - LOJA 8 - BELVEDERE - 30320-690 - BELO HORIZONTE - MG;BELVEDERE;1999;2394,26;47,77;47,77;P4;0,00469;LJ;NAO RESIDENCIAL;420000;ZP3;26/11/2021
AVE CARANDAI 507 - APT 404 - FUNCIONARIOS - 30130-064 - BELO HORIZONTE - MG;FUNCIONARIOS;2020;1040;171,5;171,5;P4;0,029036;AP;RESIDENCIAL;1365474,74;ZCBH;26/11/2021
RUA DOS INCONFIDENTES 766 - APT 503 - SAVASSI - 30140-124 - BELO HORIZONTE - MG;SAVASSI;2021;1596,4;133,17;133,17;P4;0,012267;AP;RESIDENCIAL;799020;ZCBH;26/11/2021
RUA MARTINICA 352 - APT 102 BLOCO 2 - SANTA BRANCA - 31565-400 - BELO HORIZONTE - MG;SANTA BRANCA;2021;4710,5;48,69;48,69;P3;0,009727;AP;RESIDENCIAL;230000;ZAP;26/11/2021
RUA CELUTA RAMIRES NORONHA 283 - APT 501 - JARDIM DOS COMERCIARIOS - 31640-150 - BELO HORIZONTE - MG;JARDIM DOS COMERCIARIOS;2021;360;69,58;69,58;P3;0,125927;AP;RESIDENCIAL;250000;ZAP;26/11/2021
RUA URSULA PAULINO 1321 - APT 904 BLOCO TORRE 1 - ESTRELA DO ORIENTE - 30580-353 - BELO HORIZONTE - MG;ESTRELA DO ORIENTE;2019;22403;88,48;88,48;P3;0,00135;AP;RESIDENCIAL;405000;ZAP;26/11/2021
RUA MARIA CORREIA DA SILVA 90 - BLOCO 2 APT 204 - CINQUENTENARIO - 30555-290 - BELO HORIZONTE - MG;CINQUENTENARIO;1978;19347;40,36;40,36;P2;0,005423;AP;RESIDENCIAL;183000;ZAP;26/11/2021
RUA BATISTA DE FIGUEIREDO 127 - APT 601 - VILA PARIS - 30380-720 - BELO HORIZONTE - MG;VILA PARIS;2015;360;150,85;150,85;P4;0,14207;AP;RESIDENCIAL;750000;ZA;26/11/2021
RUA JOSE CLETO 1435 - BLOCO VII APT 104 - SANTA CRUZ - 31155-290 - BELO HORIZONTE - MG;SANTA CRUZ;1998;4956,63;46,19;46,19;P2;0,007961;AP;RESIDENCIAL;173142,44;ZAR2;26/11/2021
RUA COMANDANTE ARY LOPES 287 - APT 403 - SANTA AMELIA - 31560-170 - BELO HORIZONTE - MG;SANTA AMELIA;2006;882;144,08;144,08;P3;0,07329;AP;RESIDENCIAL;476328,48;ZAP;26/11/2021
RUA GRACA ARANHA 82 - APT 204 - SANTA BRANCA - 31565-200 - BELO HORIZONTE - MG;SANTA BRANCA;2005;720;80,62;80,62;P3;0,03886;AP;RESIDENCIAL;270000;ZAP;26/11/2021
RUA OSORIO DUQUE ESTRADA 586 - APT 207 BLOCO TORRE 01 - PLANALTO - 31730-512 - BELO HORIZONTE - MG;PLANALTO;2020;9568,59;59,44;59,44;P3;0,005246;AP;RESIDENCIAL;245700;ZAP;26/11/2021
RUA OSORIO DUQUE ESTRADA 586 - APT 202 BLOCO TORRE 02 - PLANALTO - 31730-512 - BELO HORIZONTE - MG;PLANALTO;2020;9568,59;59,44;59,44;P3;0,005246;AP;RESIDENCIAL;241600;ZAP;26/11/2021
RUA PEDRA LAVRADA 165 - APT 103 BLOCO TORRE 1 - SAO GABRIEL - 31980-460 - BELO HORIZONTE - MG;SAO GABRIEL;2021;10401,77;63,58;63,58;P4;0,00502;AP;RESIDENCIAL;232500;ZAR2;26/11/2021
RUA GENTIOS 1517 - BLOCO 4 APT 205 - CONJUNTO SANTA MARIA - 30380-472 - BELO HORIZONTE - MG;CONJUNTO SANTA MARIA;1968;25,2;50,4;50,4;P2;1;CA;RESIDENCIAL;155000;ZEIS3;26/11/2021
RUA MARTINICA 352 - APT 302 BLOCO 6 - SANTA BRANCA - 31565-400 - BELO HORIZONTE - MG;SANTA BRANCA;2021;4710,5;47,96;47,96;P3;0,009582;AP;RESIDENCIAL;220000;ZAP;26/11/2021
RUA PEDRA LAVRADA 165 - APT 206 BLOCO TORRE 1 - SAO GABRIEL - 31980-460 - BELO HORIZONTE - MG;SAO GABRIEL;2021;10401,77;56,62;56,62;P4;0,004471;AP;RESIDENCIAL;202133,4;ZAR2;26/11/2021
RUA PEDRA LAVRADA 165 - APT 502 BLOCO TORRE 1 - SAO GABRIEL - 31980-460 - BELO HORIZONTE - MG;SAO GABRIEL;2021;10401,77;55,17;55,17;P4;0,004356;AP;RESIDENCIAL;200200;ZAR2;26/11/2021
RUA ALVA 200 - APT 302 BLOCO 5 - JULIANA - 31744-560 - BELO HORIZONTE - MG;JULIANA;2020;11857,15;65,81;65,81;P4;0,0039;AP;RESIDENCIAL;188800;ZAR2;26/11/2021
RUA ALVA 200 - APT 103 BLOCO 13 - JULIANA - 31744-560 - BELO HORIZONTE - MG;JULIANA;2020;11857,15;65,81;65,81;P4;0,0039;AP;RESIDENCIAL;187300;ZAR2;26/11/2021
RUA PROFESSOR LINCOLN CONTINENTINO 310 - APT 302 - CIDADE NOVA - 31170-230 - BELO HORIZONTE - MG;CIDADE NOVA;1981;720;117;117;P3;0,04395;AP;RESIDENCIAL;290000;ZA;26/11/2021
RUA COBRE 99 - APT 1103 - CRUZEIRO - 30310-190 - BELO HORIZONTE - MG;CRUZEIRO;1982;1548;153;153;P4;0,022889;AP;RESIDENCIAL;810000;ZA;26/11/2021
RUA GUSTAVO PENA 152 - HORTO - 31015-060 - BELO HORIZONTE - MG;HORTO;1952;256;59;59;P2;1;CA;RESIDENCIAL;590000;ZAP;26/11/2021
RUA MARANGUAPE 297 - APT 701 - PRADO - 30411-235 - BELO HORIZONTE - MG;PRADO;2021;1234,19;134,62;134,62;P4;0,032089;AP;RESIDENCIAL;740000;ZA;26/11/2021
AVE DEPUTADO CRISTOVAM CHIARADIA 391 - APT 601 BLOCO 3 - BURITIS - 30575-815 - BELO HORIZONTE - MG;BURITIS;2010;6094,3;94,78;94,78;P4;0,009162;AP;RESIDENCIAL;490000;ZAR2;26/11/2021
RUA SAO MATEUS 20 - APT 401 - BRASIL INDUSTRIAL - 30626-260 - BELO HORIZONTE - MG;BRASIL INDUSTRIAL;2021;420;64,02;64,02;P3;0,08084;AP;RESIDENCIAL;290000;ZAP;26/11/2021
AVE PROFESSOR CLOVIS SALGADO 2881 - APT 403 BLOCO 1 - SERRANO - 31360-280 - BELO HORIZONTE - MG;SERRANO;2021;6109,62;57,25;57,25;P3;0,005186;AP;RESIDENCIAL;210604;ZAP;26/11/2021
RUA ALOISIO ARAGAO VILLAR 641 - APT 104 BLOCO 2 - TREVO - 31545-160 - BELO HORIZONTE - MG;TREVO;2020;12112,5;51,03;51,03;P3;0,005047;AP;RESIDENCIAL;182000;ZP2;26/11/2021
RUA MARIA BLEME 60 - APT 202 - BARREIRO - 30640-760 - BELO HORIZONTE - MG;BARREIRO;2012;360;136,94;136,94;P3;0,10624;AP;RESIDENCIAL;370000;ZAP;26/11/2021
RUA ALOISIO ARAGAO VILLAR 641 - APT 201 BLOCO 8 - TREVO - 31545-160 - BELO HORIZONTE - MG;TREVO;2020;12112,5;55,93;55,93;P3;0,005532;AP;RESIDENCIAL;184300;ZP2;26/11/2021
RUA DOIS MIL DUZENTOS E VINTE E SETE 430 - APT 306 BLOCO 4 - PALMEIRAS - 30575-642 - BELO HORIZONTE - MG;PALMEIRAS;2020;25644,42;54,29;54,29;P4;0,001956;AP;RESIDENCIAL;216800;ZAR2;26/11/2021
RUA DOIS MIL DUZENTOS E VINTE E SETE 430 - APT 302 BLOCO 1 - PALMEIRAS - 30575-642 - BELO HORIZONTE - MG;PALMEIRAS;2020;25644,42;54,24;54,24;P4;0,001954;AP;RESIDENCIAL;215000;ZAR2;26/11/2021
RUA ANA DIAS DUARTE 140 - APT 802 BLOCO 02 - JARDIM GUANABARA - 31742-273 - BELO HORIZONTE - MG;JARDIM GUANABARA;2021;15015;61,04;61,04;P3;0,003552;AP;RESIDENCIAL;230609;ZAR2;26/11/2021
RUA BRUNO FELIPE FERREIRA 170 - APT 207 BLOCO 1 - SOLAR DO BARREIRO - 30628-191 - BELO HORIZONTE - MG;SOLAR DO BARREIRO;2009;17323,13;46,13;46,13;P2;0,003903;AP;RESIDENCIAL;133987,81;ZE;26/11/2021
RUA FRANCISCO AUGUSTO ROCHA 101 - APT 1405 BLOCO 4 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2016;15838,43;69,64;69,64;P4;0,001881;AP;RESIDENCIAL;316000;ZAP;26/11/2021
RUA W QUATRO 300 - APT 302 - PONGELUPE - 30628-020 - BELO HORIZONTE - MG;PONGELUPE;1981;502,87;65;65;P2;0,166666;AP;RESIDENCIAL;114985;ZAP;26/11/2021
RUA ANTONIO CARVALHO 105 - APT 202 BLOCO 1 - JULIANA - 31744-551 - BELO HORIZONTE - MG;JULIANA;2020;10705,56;65,22;65,22;P3;0,00435;AP;RESIDENCIAL;194000;ZAR2;26/11/2021
RUA ANTONIO CARVALHO 105 - APT 1501 BLOCO 1 - JULIANA - 31744-551 - BELO HORIZONTE - MG;JULIANA;2020;10705,56;58,18;58,18;P3;0,00388;AP;RESIDENCIAL;203600,79;ZAR2;26/11/2021
RUA ANTONIO CARVALHO 105 - APT 1401 BLOCO 2 - JULIANA - 31744-551 - BELO HORIZONTE - MG;JULIANA;2020;10705,56;63,58;63,58;P3;0,00424;AP;RESIDENCIAL;185122,71;ZAR2;26/11/2021
RUA DOS GUAJAJARAS 885 - BLOCO B APT 1001 - LOURDES - 30180-105 - BELO HORIZONTE - MG;LOURDES;1999;1206;118,93;118,93;P3;0,008032;AP;RESIDENCIAL;470000;ZHIP;26/11/2021
RUA MARANHAO 1566 - APT 1303 - FUNCIONARIOS - 30150-338 - BELO HORIZONTE - MG;FUNCIONARIOS;1999;1800;226,87;226,87;P4;0,01705;AP;RESIDENCIAL;1280000;ZCBH;26/11/2021
RUA JOSE HEMETERIO ANDRADE 357 - APT 602 - BURITIS - 30493-180 - BELO HORIZONTE - MG;BURITIS;2013;913,38;237,45;237,45;P4;0,06479;AP;RESIDENCIAL;747695,1;ZAR2;26/11/2021
RUA ITAPARICA 221 - APT 401 - SERRA - 30240-130 - BELO HORIZONTE - MG;SERRA;2021;788,02;250,17;250,17;P4;0,08685;AP;RESIDENCIAL;988171,5;ZA;26/11/2021
RUA CHOPIN 469 - APT 301 - CALAFATE - 30411-303 - BELO HORIZONTE - MG;CALAFATE;2006;762;154,09;154,09;P4;0,063386;AP;RESIDENCIAL;780000;ZAP;26/11/2021
RUA PADRE LUIZ CARLOS 10 - BAIRRO DAS INDUSTRIAS I - 30610-130 - BELO HORIZONTE - MG;BAIRRO DAS INDUSTRIAS I;1958;367;45;45;P2;1;BA;RESIDENCIAL;348912;ZAR2;26/11/2021
RUA MEXICO 29 - CASA 2 - COPACABANA - 31540-522 - BELO HORIZONTE - MG;COPACABANA;2007;360;69;69;P3;0,181674;CA;RESIDENCIAL;275366,43;ZAR2;26/11/2021
RUA JATAI 896 - APT 401 - NOVA FLORESTA - 31140-190 - BELO HORIZONTE - MG;NOVA FLORESTA;2016;496;126,35;126,35;P3;0,073732;AP;RESIDENCIAL;450000;ZAP;26/11/2021
RUA SIRIA 17 - APT 304 - FLORESTA - 30150-020 - BELO HORIZONTE - MG;FLORESTA;2011;720;134,87;134,87;P4;0,05391;AP;RESIDENCIAL;670000;ZA;26/11/2021
RUA JUNO 209 - GLORIA - 30870-010 - BELO HORIZONTE - MG;GLORIA;1978;380;254,14;254,14;P2;1;CA;RESIDENCIAL;520000;ZAP;26/11/2021
RUA DESEMBARGADOR JOSE SATYRO 813 - APT 204 - CASTELO - 30840-490 - BELO HORIZONTE - MG;CASTELO;1998;840;94,14;94,14;P3;0,07141;AP;RESIDENCIAL;338214,89;ZAR2;26/11/2021
RUA HERCULANO DE FREITAS 1493 - APT 302 - BARROCA - 30431-080 - BELO HORIZONTE - MG;BARROCA;1995;371;168,43;168,43;P3;0,192618;AP;RESIDENCIAL;590000;ZA;26/11/2021
RUA SAIDE HADDAD ANTONIO 170 - APT 303 - SANTA AMELIA - 31550-040 - BELO HORIZONTE - MG;SANTA AMELIA;2021;781;61,38;61,38;P3;0,051626;AP;RESIDENCIAL;318000;ZAP;26/11/2021
RUA JOAQUIM RIBEIRO COSTA 260 - APT 302 - PALMARES - 31160-490 - BELO HORIZONTE - MG;PALMARES;2020;447;101,25;101,25;P4;0,122979;AP;RESIDENCIAL;520000;ZAP;26/11/2021
RUA ODILON BRAGA 413 - APT 101 - ANCHIETA - 30310-390 - BELO HORIZONTE - MG;ANCHIETA;1993;360;150,06;150,06;P3;0,125;AP;RESIDENCIAL;554246,61;ZA;26/11/2021
RUA JOAQUIM RIBEIRO COSTA 260 - APT 202 - PALMARES - 31160-490 - BELO HORIZONTE - MG;PALMARES;2020;447;191,34;191,34;P4;0,232396;AP;RESIDENCIAL;755793;ZAP;26/11/2021
RUA ITINGA 60 - APT 202 - COLEGIO BATISTA - 31110-360 - BELO HORIZONTE - MG;COLEGIO BATISTA;1992;347;127,49;127,49;P3;0,2;AP;RESIDENCIAL;365000;ZAR2;26/11/2021
RUA JOSE RIBEIRO FILHO 110 - APT 503 - PAQUETA - 31330-500 - BELO HORIZONTE - MG;PAQUETA;2014;1020;102,32;102,32;P3;0,027906;AP;RESIDENCIAL;335000;ZAP;26/11/2021
RUA GUSTAVO LADEIRA 11 - APT 1304 BLOCO TORRE 1 - PAQUETA - 31330-572 - BELO HORIZONTE - MG;PAQUETA;2013;41420,65;71,32;71,32;P4;0,001264;AP;RESIDENCIAL;270000;ZAR2;26/11/2021
RUA FERNANDO FERRARI 271 - PLANALTO - 31720-010 - BELO HORIZONTE - MG;PLANALTO;1976;360;192;192;P3;1;CA;RESIDENCIAL;580848;ZAP;26/11/2021
RUA MARIA HEILBUTH SURETTE 473 - APT 202 - BURITIS - 30575-100 - BELO HORIZONTE - MG;BURITIS;1997;624;117,2;117,2;P3;0,08268;AP;RESIDENCIAL;295000;ZAR2;26/11/2021
RUA XAPURI 450 - APT 102 - GRAJAU - 30431-214 - BELO HORIZONTE - MG;GRAJAU;1996;495;161,71;161,71;P3;0,15051;AP;RESIDENCIAL;475000;ZA;26/11/2021
AVE AUGUSTO DE LIMA 371 - CENTRO - 30190-000 - BELO HORIZONTE - MG;CENTRO;1986;690;28,77;28,77;P2;1;LJ;NAO RESIDENCIAL;5416443,44;ZHIP;26/11/2021
RUA PROGRESSO 1472 - APT 201 - MONSENHOR MESSIAS - 30720-474 - BELO HORIZONTE - MG;MONSENHOR MESSIAS;1982;500;65;65;P3;0,08334;AP;RESIDENCIAL;294000;ZAP;26/11/2021
RUA JOSE MENDES DE CARVALHO 390 - APT 203 - CASTELO - 30840-350 - BELO HORIZONTE - MG;CASTELO;2010;943,2;161,67;161,67;P3;0,047115;AP;RESIDENCIAL;695000;ZAR2;26/11/2021
RUA JOSE GONCALVES 1010 - APT 104 - BARREIRO - 30640-495 - BELO HORIZONTE - MG;BARREIRO;1980;27800;84;84;P3;0,004571;AP;RESIDENCIAL;320000;ZAP;26/11/2021
RUA ALMIRANTE ALEXANDRINO 391 - APT 400 - GUTIERREZ - 30441-036 - BELO HORIZONTE - MG;GUTIERREZ;1999;1263;302,53;302,53;P4;0,06908;AP;RESIDENCIAL;1500000;ZA;26/11/2021
PCA ENGENHEIRO JORGE MANSUR 64 - APT 103 - OURO PRETO - 31310-410 - BELO HORIZONTE - MG;OURO PRETO;1986;570;125,75;125,75;P3;0,111111;AP;RESIDENCIAL;330000;ZAR2;26/11/2021
RUA AURELIO LOPES - DIAMANTE - 30626-002 - BELO HORIZONTE - MG;DIAMANTE;0;360;0;0;TE;1;LV;TERRITORIAL;356400;ZAP;27/11/2021
RUA GERSON MORETHSON 494 - APT 202 - ITAPOA - 31710-520 - BELO HORIZONTE - MG;ITAPOA;2011;360;106,46;106,46;P3;0,1028;AP;RESIDENCIAL;412444,42;ZAP;27/11/2021
RUA TENENTE RICARDO GUIMARAES 36 - BLOCO IV APT 104 - RIO BRANCO - 31535-502 - BELO HORIZONTE - MG;RIO BRANCO;2000;10433,19;73,29;73,29;P3;0,006055;AP;RESIDENCIAL;184351,41;ZAP;27/11/2021
RUA ARTHUR LUCCHESI 852 - BLOCO 2 APT 302 - SANTA HELENA - 30642-140 - BELO HORIZONTE - MG;SANTA HELENA;2003;664;95,83;95,83;P3;0,070378;AP;RESIDENCIAL;286905,44;ZAP;27/11/2021
RUA BARAO DE MACAUBAS 337 - APT 601 - SANTO ANTONIO - 30350-090 - BELO HORIZONTE - MG;SANTO ANTONIO;2020;600;163,74;163,74;P5;0,07965;AP;RESIDENCIAL;876096,57;ZA;28/11/2021
RUA MARIANO PROCOPIO 376 - APT 904 BLOCO 4 - JOAO PINHEIRO - 30530-290 - BELO HORIZONTE - MG;JOAO PINHEIRO;2020;4434,99;123,21;123,21;P4;0,007819;AP;RESIDENCIAL;439859,7;ZAR2;28/11/2021
RUA ITAJUBA 1944 - APT 302 - SAGRADA FAMILIA - 31035-540 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2007;800;121,94;121,94;P3;0,050771;AP;RESIDENCIAL;450000;ZAP;28/11/2021
AVE MIGUEL PERRELA 975 - APT 107 BLOCO 5 - CASTELO - 31330-290 - BELO HORIZONTE - MG;CASTELO;2016;18716,18;59,95;59,95;P3;0,001583;AP;RESIDENCIAL;260000;ZAR2;29/11/2021
AVE NOSSA SENHORA DO CARMO 1825 - BLOCO B APT 1203 - SION - 30320-000 - BELO HORIZONTE - MG;SION;1981;2920;93;93;P3;0,008708;AP;RESIDENCIAL;310000;ZA;29/11/2021
RUA ABEL ARAUJO 483 - APT 701 - SANTA LUCIA - 30350-582 - BELO HORIZONTE - MG;SANTA LUCIA;2017;2719;405,55;405,55;P5;0,059684;AP;RESIDENCIAL;2650000;ZAR1;29/11/2021
RUA CAMPOS SALES 735 - NOVA SUISSA - 30421-049 - BELO HORIZONTE - MG;NOVA SUISSA;1984;368;74;74;P1;0,160934;AP;RESIDENCIAL;238161,6;ZAP;29/11/2021
RUA CASTELO DE ARRAIOLOS 267 - APT 401 - CASTELO - 31330-070 - BELO HORIZONTE - MG;CASTELO;2008;420;250,85;250,85;P3;0,17686;AP;RESIDENCIAL;1220000;ZAR2;29/11/2021
RUA CRISTIANO MOREIRA SALES 150 - SALA 806 - ESTORIL - 30494-360 - BELO HORIZONTE - MG;ESTORIL;2014;3584;45,04;45,04;P3;0,00837;SL;NAO RESIDENCIAL;198626,4;ZAR1;29/11/2021
RUA DEPUTADO ANDRE DE ALMEIDA 220 - BLOCO 1 APT 2031 - OURO PRETO - 31330-530 - BELO HORIZONTE - MG;OURO PRETO;2004;1000;76,49;76,49;P3;0,029138;AP;RESIDENCIAL;260000;ZAP;29/11/2021
RUA EMIDIO FURTADO 733 - APT 103 - LETICIA - 31570-120 - BELO HORIZONTE - MG;LETICIA;2013;360;74,04;74,04;P3;0,105194;AP;RESIDENCIAL;243591,6;ZAP;29/11/2021
RUA FRANCISCO AUGUSTO ROCHA 66 - APT 104 BLOCO 4 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2011;5966,61;92,89;92,89;P3;0,00718;AP;RESIDENCIAL;340000;ZAP;29/11/2021
RUA JOAQUIM PEREIRA 700 - BLOCO F APT 202 - SANTA MONICA - 31565-370 - BELO HORIZONTE - MG;SANTA MONICA;1995;10000,03;62,46;62,46;P3;0,004092;AP;RESIDENCIAL;199000;ZAP;29/11/2021
RUA JURUA 417 - APT 303 - GRACA - 31140-020 - BELO HORIZONTE - MG;GRACA;1997;406;116,3;116,3;P3;0,13349;AP;RESIDENCIAL;510000;ZAP;29/11/2021
RUA MARIA ELIZABET PESSOA 202 - APT 401 BLOCO A - DIAMANTE - 30660-050 - BELO HORIZONTE - MG;DIAMANTE;2012;2426,54;82,21;82,21;P3;0,017201;AP;RESIDENCIAL;271500;ZAP;29/11/2021
RUA PADRE LEOPOLDO BRETANO 670 - CASA 1 - ALTO DOS PINHEIROS - 30530-180 - BELO HORIZONTE - MG;ALTO DOS PINHEIROS;1982;420;71;71;P3;0,166666;CA;RESIDENCIAL;128045,59;ZAR2;29/11/2021
RUA PAULO PIEDADE CAMPOS 821 - BLOCO II APT 403 - ESTORIL - 30494-225 - BELO HORIZONTE - MG;ESTORIL;1996;4510,72;42,63;42,63;P3;0,00766;AP;RESIDENCIAL;190000;ZAR2;29/11/2021
RUA PROFESSOR MERCEDO MOREIRA 346 - APT 102 - ITAPOA - 31710-340 - BELO HORIZONTE - MG;ITAPOA;2015;360;112,69;112,69;P3;0,159875;AP;RESIDENCIAL;500000;ZAP;29/11/2021
RUA QUELUZITA 34 - GARAGE 67 BLOCO 02 - TOWER 3º PAVIMENTO - DOM JOAQUIM - 31170-679 - BELO HORIZONTE - MG;DOM JOAQUIM;2017;45762,08;19,11;19,11;P4;0,00014;VC;NAO RESIDENCIAL;81217,5;ZAP;29/11/2021
RUA SAO CLARET 384 - APT 302 - SILVEIRA - 31140-350 - BELO HORIZONTE - MG;SILVEIRA;1997;399;138,1;138,1;P3;0,166667;AP;RESIDENCIAL;398888,04;ZAP;29/11/2021
RUA URSULA PAULINO 1321 - APT 1603 BLOCO TORRE 2 - ESTRELA DO ORIENTE - 30580-353 - BELO HORIZONTE - MG;ESTRELA DO ORIENTE;2017;22403;88,48;88,48;P3;0,00135;AP;RESIDENCIAL;348356,3;ZAP;29/11/2021
RUA VIRGILIO DA COSTA CORREA 7 - APT 403 BLOCO 2 - LETICIA - 31570-410 - BELO HORIZONTE - MG;LETICIA;2007;4634,4;49,59;49,59;P3;0,007118;AP;RESIDENCIAL;159999,86;ZAP;29/11/2021
RUA ZURICK 1205 - APT 604 - NOVA SUISSA - 30421-112 - BELO HORIZONTE - MG;NOVA SUISSA;2011;1653;160,82;160,82;P4;0,030988;AP;RESIDENCIAL;635000;ZAP;29/11/2021
RUA GENERAL ASTOLFO FERREIRA MENDES 285 - BLOCO 4 APT 203 - SAO GABRIEL - 31980-260 - BELO HORIZONTE - MG;SAO GABRIEL;1983;12600;64;64;P2;0,00625;AP;RESIDENCIAL;193000;ZAR2;29/11/2021
RUA GONCALVES DE MELO 65 - APT 402 - CAICARAS - 31230-110 - BELO HORIZONTE - MG;CAICARAS;2017;360;132,25;132,25;P3;0,102479;AP;RESIDENCIAL;460230;ZAP;29/11/2021
RUA JOSE MACHADO 86 - APT 101 - NOVA SUISSA - 30421-296 - BELO HORIZONTE - MG;NOVA SUISSA;1980;600;125;125;P3;0,0833;AP;RESIDENCIAL;310000;ZAP;29/11/2021
RUA DOS BORGES 1050 - APT 102 BLOCO 5 - JARDIM VITORIA - 31975-270 - BELO HORIZONTE - MG;JARDIM VITORIA;2021;8304,94;53,81;53,81;P3;0,010068;AP;RESIDENCIAL;177034,9;ZAR2;29/11/2021
